id	class	pos	qual	aScore	numN	readLen	junction	strand	posR2	qualR2	aScoreR2	numNR2	readLenR2	junctionR2	strandR2
J00118:113:H3TK7BBXX:3:1112:7446:21887	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1110:11008:44377	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	72	42	0	0	149	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1110:30259:40561	linearStrong	100	42	0	0	145	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627781	0	-22	0	104	chr12	0
J00118:113:H3TK7BBXX:3:1110:4056:40561	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	-3	0	146	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1110:24637:39119	linearStrong	52	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	33	22	0	10	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1110:14194:11636	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1108:19004:16032	linearStrong	134	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	134	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1107:28909:34987	linearStrong	84	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1105:20892:36640	linearStrong	70	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	148	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1105:5304:32244	linearStrong	105	42	0	0	127	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	105	42	0	0	127	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1104:18649:8664	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	40	0	8	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1102:19025:33862	linearStrong	93	42	0	0	130	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	42	0	0	130	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1102:21623:27145	linearStrong	84	3	-22	0	147	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	0	-32	0	148	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1102:32045:22028	linearStrong	114	42	0	0	97	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	40	-6	0	105	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:3:1102:1864:5816	linearStrong	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	-5	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1101:31395:42987	linearStrong	84	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1101:27854:28516	linearStrong	135	42	0	0	99	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	135	42	0	0	99	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1101:19106:15117	linearStrong	122	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	122	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:1101:29741:11108	linearStrong	93	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	42	0	0	122	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2227:27844:29061	linearStrong	135	40	-5	0	99	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	135	42	-4	0	99	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2227:20070:16155	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	48	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2226:8126:11460	linearStrong	116	42	0	0	110	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	110	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2225:6319:13605	linearStrong	111	42	0	0	123	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	111	42	0	0	123	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2224:24759:34371	linearStrong	123	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	53	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2224:23307:27672	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	74	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2224:21268:18405	linearStrong	93	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	16	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2223:22150:28164	linearStrong	116	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2223:3254:23135	linearStrong	136	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	136	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2223:26321:7890	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	51	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2221:23531:48210	linearStrong	94	42	-4	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2221:31781:17597	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	53	42	-2	0	147	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2220:30908:40244	linearStrong	79	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	79	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2220:30949:40139	linearStrong	79	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	79	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2220:2027:39611	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2220:26758:34037	linearStrong	93	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2220:7527:13060	linearStrong	118	42	0	0	71	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	118	42	0	0	71	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2219:6624:23135	linearStrong	88	42	0	0	144	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	34	22	0	9	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2219:2605:13535	linearStrong	101	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2218:27113:47911	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	20	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2218:20892:9526	linearStrong	72	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	53	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2216:29102:19777	linearStrong	122	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	103	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2215:5913:34319	linearStrong	28	3	0	15	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	64	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2215:29203:10141	linearStrong	61	42	0	0	119	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	61	42	0	0	119	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2214:24332:10352	linearStrong	97	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	24	0	0	19	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2214:11332:6079	linearStrong	95	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2213:30421:12673	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2212:19512:21131	linearStrong	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2212:29792:6730	linearStrong	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	16	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2211:8481:40631	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2211:6116:1191	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	81	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2210:23043:49019	linearStrong	94	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	42	0	0	142	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2210:12895:44728	linearStrong	123	42	0	0	105	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	105	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2210:5020:36218	linearStrong	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2210:16315:34512	linearStrong	94	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2210:2899:18546	linearStrong	27	3	0	16	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	71	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2210:27082:12093	linearStrong	115	42	0	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	128	2	0	20	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2210:13809:5165	linearStrong	117	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2210:13890:5130	linearStrong	117	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2209:21379:29395	linearStrong	71	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627527	40	-10	0	151	chr12	0
J00118:113:H3TK7BBXX:2:2209:5670:16735	linearStrong	55	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	102	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2208:9080:22608	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	71	42	-3	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2208:9709:11601	linearStrong	117	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	-3	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2207:6745:39207	linearStrong	82	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627535	42	0	0	150	chr12	0
J00118:113:H3TK7BBXX:2:2207:4787:4374	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2206:23967:4022	linearStrong	93	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2206:24495:3670	linearStrong	96	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2205:19421:32683	linearStrong	81	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2204:6390:24419	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	125	0	0	16	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2204:23835:12409	linearStrong	111	42	-3	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	111	42	0	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2204:13626:3477	linearStrong	134	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2203:28757:42882	linearStrong	80	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	24	-2	9	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2203:3123:32894	linearStrong	117	42	0	0	115	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	115	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2203:20395:25052	linearStrong	80	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	80	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2203:16143:9948	linearStrong	117	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	33	22	0	10	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2203:16072:9895	linearStrong	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	33	22	0	10	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2202:4990:47841	linearStrong	28	3	0	15	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2202:1884:33774	linearStrong	53	40	-8	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2201:25702:14097	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2128:14275:23311	linearStrong	83	23	-16	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	88	0	-29	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2127:24586:39207	linearStrong	116	42	0	0	119	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	119	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2126:18832:35497	linearStrong	38	40	-3	5	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	-7	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2124:1763:21113	linearStrong	123	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2124:29620:12093	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:26149:45045	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2123:7801:42970	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	46	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2123:9881:42706	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2123:26808:29835	linearStrong	62	42	0	0	118	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:6776:28815	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	90	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:28250:27514	linearStrong	29	4	0	14	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	0	0	129	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:28351:27443	linearStrong	29	4	0	14	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:28300:27426	linearStrong	29	4	0	14	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:28899:27232	linearStrong	29	4	0	14	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2123:6542:20217	linearStrong	117	42	0	0	110	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2123:29102:15170	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	63	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2122:9049:9051	linearStrong	135	42	0	0	97	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	135	42	0	0	97	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2121:12642:30573	linearStrong	84	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	128	2	0	20	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2121:29569:12532	linearStrong	69	42	-3	0	137	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	121	chr12|SHMT2:57627445|SHMT2:57627531|reg|+	0
J00118:113:H3TK7BBXX:2:2120:26565:24454	linearStrong	123	42	0	0	104	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	104	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2120:4350:12691	linearStrong	90	24	-12	0	141	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	42	-2	0	135	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2120:6705:8787	linearStrong	122	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	122	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2119:8156:29765	linearStrong	123	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2119:12134:8770	linearStrong	111	42	-3	0	118	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	111	42	-3	0	118	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2118:13788:36183	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2117:17777:22344	linearStrong	81	24	-11	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	83	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2116:23033:35602	linearStrong	80	23	-16	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	0	-30	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2116:26453:13640	linearStrong	32	24	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2114:11079:45309	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	16	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2114:3742:21975	linearStrong	114	42	0	0	120	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	114	42	-5	0	120	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2114:20486:21272	linearStrong	60	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	61	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2114:11089:15328	linearStrong	75	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	90	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2114:29376:14097	linearStrong	96	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	132	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2113:11982:25984	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	52	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2113:15493:4075	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	47	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2112:1966:40385	linearStrong	123	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	111	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2112:6695:23892	linearStrong	70	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2111:4726:42987	linearStrong	95	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2110:22546:33809	linearStrong	123	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2110:2179:28868	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	-6	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2110:1590:25668	linearStrong	37	42	0	6	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	137	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2109:21389:47067	linearStrong	96	42	0	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2109:19877:42653	linearStrong	80	42	-1	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	68	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
